"latitude";"longitude";"commune";"departement";"region";"presente";"instruction_en_cours";"instruit";"autorise";"refuse";"abandonne";"en_construction";"construit";"repower";"recours";"demoli";"en_service";"date_presentation";"date_decision";"date_depot";"date_realisation";"date_mise_en_service";"date_repower";"date_recours";"date_demolition";"modele";"hauteur";"puissance";"id_parc";"puissance_parc";"nb_mats_parc";"offshore";"note"
46.829114;-2.481247;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.836668;-2.490157;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.844213;-2.49907;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.851765;-2.507985;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.859318;-2.516902;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.866869;-2.525823;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.87442;-2.534758;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.88197;-2.543683;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.889519;-2.552611;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.897059;-2.561541;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.904607;-2.570474;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.912154;-2.579409;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.830982;-2.455372;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.838449;-2.464279;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.846094;-2.473188;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.853649;-2.482099;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.861203;-2.491014;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.868748;-2.499931;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.8763;-2.50885;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.883853;-2.517785;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.891404;-2.526709;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.898955;-2.535636;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.906505;-2.544565;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.914045;-2.553497;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.921593;-2.562431;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.840403;-2.438385;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.847961;-2.447304;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.855518;-2.456212;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.863074;-2.46511;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.870629;-2.474037;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.878184;-2.482979;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.885729;-2.491871;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.893283;-2.500792;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.900835;-2.509729;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.908388;-2.518917;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.915939;-2.527583;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.923489;-2.536514;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.931039;-2.545447;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.849831;-2.421405;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.857381;-2.430324;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.865461;-2.439226;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.872496;-2.448141;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.880053;-2.457054;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.887609;-2.465969;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.895164;-2.474887;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.902719;-2.483807;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.910264;-2.492742;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.917818;-2.501667;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.92537;-2.510595;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.932922;-2.519525;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.940473;-2.528458;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.8122787475586;-2.48897099494934;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.819709777832;-2.49812269210815;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.8271522521973;-2.50693106651306;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.8348045349121;-2.51596474647522;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.8461303710938;-2.52938652038574;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.8574943542481;-2.54269027709961;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.8650321960449;-2.55169177055359;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
46.8725471496582;-2.56065034866333;;;"Pays de la Loire";;;;"true";;;;"false";;;;"false";;;;;;;;;;;8;"Iles d'Yeu et de Noirmoutier(62 éoliennes sur 88 km²)";;;"true";
47.121;-2.5524;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.147366;-2.6987834;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.13865;-2.65045;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.136433;-2.6381333;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.12305;-2.5641832;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.1275;-2.58875;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.145218;-2.6869001;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.140865;-2.6626835;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.1342;-2.6257334;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.1253;-2.5765667;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.1297;-2.6009;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.14305;-2.6748333;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.131935;-2.61325;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.1328;-2.5670333;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.14472;-2.6276333;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.1417;-2.6141834;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.15032;-2.6551833;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.139183;-2.6003833;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.15575;-2.6819334;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.147533;-2.6414332;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.127617;-2.53975;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.15307;-2.6687167;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.15835;-2.6947832;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.13608;-2.58465;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.162;-2.6597;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.17875;-2.57125;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.1855;-2.66395;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.1546;-2.5389667;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.139633;-2.5577667;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.136967;-2.5435;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.150734;-2.6109834;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.169167;-2.6907;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.158382;-2.6440501;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.154682;-2.6280665;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.165634;-2.6754;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.146416;-2.59235;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.14285;-2.5745;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.13405;-2.5274835;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.147266;-2.54835;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.1443;-2.5317667;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.1766;-2.6735668;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.1695;-2.6454334;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.161484;-2.6145833;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.16555;-2.6304834;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.180016;-2.6869166;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.150166;-2.56455;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.173035;-2.6596334;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.141132;-2.5140166;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.157185;-2.5978498;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.153133;-2.58115;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.170315;-2.5753832;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.149834;-2.5124667;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.1577;-2.50825;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.1725;-2.54595;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.1633;-2.5848;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.17355;-2.6212;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.176933;-2.63335;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.170216;-2.60925;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.20183;-2.6905499;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.152065;-2.52485;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.157417;-2.5546334;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.208817;-2.6603668;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.19225;-2.6880667;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.195267;-2.6641;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.1666;-2.5597334;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.1757;-2.5588999;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.148582;-2.4998;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.16025;-2.57035;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.16688;-2.5972834;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.1842;-2.6408;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.20093;-2.6540833;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.16495;-2.5154166;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.192665;-2.6475334;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.182266;-2.6523666;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.205967;-2.6727333;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.188866;-2.6759667;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.19835;-2.6779;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.163467;-2.5438166;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.16905;-2.5320334;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
47.160866;-2.5273;;;"Pays de la Loire";;;;"true";;;"true";;;;;"false";;;;;;;;;;175;;"Saint-Nazaire (80 éoliennes  sur 78km²)";"480 MW";;"true";
